,elapsed,memory,agentsreply,resultsize,TimeTotalExecute,NumRowsProcessed,LogRowsProcessed,NumIndexSeeks,NumIndexScans,NumIndexWildSeeks,NumIndexMerges,NumLeafCacheHits,NumNodeCacheHits,NumLeafCacheAdds,NumIndexAccepted,NumIndexRejected,NumIndexRowsRead,TimeSortElapsed,NumGroups,TimeLocalExecute,NumAllocations,SizeAgentReply,TimeAgentWait,TimeLeafLoad,TimeLeafRead,NumLeafDiskFetches,TimeLeafFetch,fDMetaphone1.NumStarts,fDMetaphone1.NumStops,fDMetaphone1.TimeLocalExecute,fREGEXREPLACE.TimeLocalExecute,fgetGlobalId.TimeLocalExecute,fgetLocalId.TimeLocalExecute,fgetCallerId.TimeLocalExecute,fdbglog.TimeLocalExecute,NumNodeCacheAdds,TimeNodeLoad,TimeNodeRead,NumNodeDiskFetches,TimeNodeFetch,%BranchMiss,%LeafMiss,%BranchFetch,%LeafFetch,AvgTimeBranchFetch,AvgTimeLeafFetch
780,208,12,613062,1017698,2075.0,46009,10.736592308507754,3672,4113.0,973,9.0,457,2918,593.0,4129,2895.0,7008.0,0.001566,870.0,81.643,399215,598.693Kb,38.702,94.805,4.035,16.0,2.072,1694.0,1694.0,0.689746,0.006526,0.000804,0.000706,0.00018,0.019443,,,,,,0.0,56.47619047619048,,2.69814502529511,,0.1295
781,773,19,3117860,5426086,9188.0,244565,12.407236401236323,20554,8305.0,5544,8.0,3403,15894,2757.0,8317,2032.0,10337.0,0.0076079999999999,4629.0,217.085,2135184,2.972Mb,114.69,482.629,19.533,45.0,9.597,4378.0,4378.0,1.468,0.010085,0.001138,0.000449,0.000152,0.035101,,,,,,0.0,44.75649350649351,,1.632208922742111,,0.2132666666666666
782,148,11,342311,547725,1682.0,25521,10.147256921643994,2340,4213.0,636,9.0,444,1844,350.0,4229,3521.0,7734.0,0.002028,478.0,63.267,225497,334.288Kb,32.6,56.958,2.696,12.0,1.435,468.0,468.0,0.222747,0.008523,0.000899,0.000233,0.000199,0.018296,,,,,,0.0,44.08060453400504,,3.4285714285714284,,0.1195833333333333
783,135,11,143316,188716,705.675,9307,9.13852208418571,783,2255.0,216,13.0,105,683,161.0,2271,1975.0,4230.0,0.000836,165.0,36.689,82047,139.957Kb,18.225,29.941,1.268,4.0,0.487303,330.0,330.0,0.1474629999999999,0.012704,0.0016619999999999,0.0005,0.000243,0.019459,,,,,,0.0,60.526315789473685,,2.484472049689441,,0.12182575
784,146,10,509586,807484,1865.0,38470,10.557633995746341,3229,3485.0,878,14.0,419,2645,556.0,3501,2535.0,6020.0,0.000994,694.0,73.551,338790,497.642Kb,35.761,104.425,18.371,121.0,16.895,1490.0,1490.0,0.685879,0.009355,0.000926,0.000413,0.000247,0.033699,,,,,,0.0,57.02564102564103,,21.762589928057555,,0.1396280991735537
785,48,8,7659,3618,753.58,340,5.8289456176102075,89,1450.0,35,7.0,26,127,40.0,1466,1441.0,2891.0,,8.0,34.224,4904,7.479Kb,19.291,12.827,5.976,25.0,5.926,,,,0.005091,0.000695,0.000373,0.000176,0.014854,8.0,1.161,0.963537,8.0,0.963537,5.925925925925926,60.60606060606061,100.0,62.5,0.120442125,0.23704
786,134,11,245543,356780,1229.0,16643,9.719744986586726,1295,1013.0,349,7.0,161,1052,215.0,1029,541.0,1554.0,0.000894,309.0,45.041,143574,239.788Kb,22.128,37.264,4.151,24.0,3.446,398.0,398.0,0.201537,0.007582,0.000774,0.000227,0.000179,0.012807,6.0,0.968575,0.78746,6.0,0.78746,0.5671077504725898,57.180851063829785,100.0,11.16279069767442,0.1312433333333333,0.1435833333333333
787,80,9,85970,118582,966.994,5525,8.617038526385954,557,5026.0,225,8.0,159,400,138.0,5038,4867.0,9893.0,0.000878,103.0,47.028,48673,83.955Kb,23.949,21.213,1.325,6.0,0.859148,128.0,128.0,0.083858,0.010338,0.000915,0.000285,0.000248,0.016075,,,,,,0.0,46.464646464646464,,4.3478260869565215,,0.1431913333333333
788,145,10,269039,346579,2563.0,17539,9.772182251758139,1404,11721.0,375,12.0,168,1179,378.0,11737,11161.0,22882.0,0.001895,300.0,115.956,156800,262.733Kb,57.957,79.501,21.97,70.0,20.957,752.0,752.0,0.400912,0.007712,0.000822,0.000376,0.000194,0.022268,,,,,,0.0,69.23076923076923,,18.51851851851852,,0.2993857142857143
789,73,10,128619,173512,632.694,8254,9.018453210312527,673,506.0,187,7.0,103,588,110.0,522,259.0,765.0,0.000711,154.0,25.322,70821,125.604Kb,12.616,17.949,0.487553,,,180.0,180.0,0.099065,0.007115,0.000933,0.000315,0.000181,0.01249,,,,,,0.0,51.64319248826291,,0.0,,
790,100,8,122358,149609,824.356,7053,8.86120833720818,560,959.0,155,6.0,64,483,112.0,975,629.0,1588.0,,126.0,34.949,58409,119.490Kb,17.692,18.384,0.604146,1.0,0.1368619999999999,634.0,634.0,0.291418,0.008985,0.001418,0.000446,0.000179,0.016091,,,,,,0.0,63.63636363636363,,0.8928571428571429,,0.1368619999999999
791,104,10,123397,154060,873.768,8098,8.999372396592106,708,3415.0,199,14.0,265,637,,3431,3163.0,6578.0,0.000894,139.0,37.494,74735,120.504Kb,19.823,,,,,288.0,288.0,0.139016,0.007305,0.000952,0.000505,0.000213,0.021937,,,,,,0.0,0.0,,,,
792,64,10,56177,66415,647.355,3311,8.105005537547246,301,469.0,88,9.0,39,284,64.0,485,366.0,835.0,0.000984,60.0,34.508,29131,54.860Kb,17.197,14.883,3.635,20.0,3.405,90.0,90.0,0.065274,0.0097799999999999,0.000869,0.000315,0.000193,0.014564,,,,,,0.0,62.13592233009709,,31.25,,0.1702499999999999
793,84,8,142193,204440,854.936,9643,9.173987542510384,765,323.0,213,2.0,100,626,123.0,331,59.0,382.0,,186.0,32.533,81527,138.860Kb,17.032,27.487,8.556,20.0,8.15,960.0,960.0,0.352176,0.0090169999999999,0.000882,0.000432,0.000201,0.011748,,,,,,0.0,55.15695067264574,,16.260162601626018,,0.4075
794,118,10,289372,438529,1755.0,21029,9.953657716448705,1783,2088.0,518,12.0,289,1481,291.0,2104,1558.0,3646.0,0.000982,387.0,69.732,185669,282.589Kb,37.938,74.628,20.854,58.0,19.911,734.0,734.0,0.291755,0.010057,0.000928,0.000365,0.000179,0.029944,,,,,,0.0,50.172413793103445,,19.93127147766323,,0.3432931034482759
795,105,8,115534,193533,748.84,8684,9.069237530998182,694,204.0,181,1.0,68,545,118.0,212,15.0,219.0,,168.0,25.606,73800,112.826Kb,14.234,21.85,1.986,10.0,1.547,752.0,752.0,0.265516,0.007632,0.000898,0.000304,0.000171,0.013884,,,,,,0.0,63.44086021505376,,8.474576271186441,,0.1547
796,91,10,92654,130674,967.655,5985,8.697011617992073,500,4418.0,134,9.0,72,433,114.0,4434,4191.0,8609.0,0.000874,112.0,46.522,52369,90.482Kb,23.741,20.157,1.384,4.0,0.923955,222.0,222.0,0.145417,0.0101,0.0016339999999999,0.000485,0.000173,0.0153949999999999,,,,,,0.0,61.29032258064516,,3.508771929824561,,0.23098875
797,36,9,43974,42750,457.487,2606,7.8655717576847906,266,295.0,79,8.0,40,262,59.0,307,208.0,503.0,0.000693,42.0,17.967,25315,42.943Kb,10.001,11.16,0.371022,,,76.0,76.0,0.083327,0.008945,0.001048,0.000378,0.000182,0.02175,,,,,,0.0,59.5959595959596,,0.0,,
798,13,8,5921,2702,307.962,209,5.342334251964811,64,75.0,31,4.0,17,95,16.0,91,71.0,146.0,,5.0,14.866,3287,5.782Kb,7.653,3.972,1.064,8.0,1.011,2.0,2.0,0.005213,0.007091,0.000771,0.000255,0.000192,0.0108019999999999,,,,,,0.0,48.48484848484848,,50.0,,0.126375
799,108,10,140794,208372,1156.0,9538,9.16303909885817,761,3612.0,198,10.0,95,624,159.0,3628,3350.0,6962.0,0.000875,180.0,45.163,81663,137.494Kb,23.181,24.234,0.635958,,,330.0,330.0,0.147139,0.0096639999999999,0.001529,0.000272,0.000185,0.014225,,,,,,0.0,62.59842519685039,,0.0,,
800,67,9,101720,136601,1025.0,6671,8.805525052709516,542,687.0,144,8.0,72,452,93.0,701,500.0,1187.0,0.000779,123.0,44.174,57741,99.335Kb,22.312,22.589,7.551,22.0,7.206,180.0,180.0,0.113376,0.008762,0.000766,0.000279,0.000234,0.014398,8.0,3.086,2.823,8.0,2.823,1.7391304347826086,56.36363636363637,100.0,23.655913978494624,0.352875,0.3275454545454546
801,99,10,162963,222494,913.14,10531,9.262078567380597,830,1395.0,221,9.0,95,688,153.0,1411,1070.0,2465.0,0.000765,192.0,36.281,89117,159.143Kb,18.251,26.453,3.917,25.0,3.461,698.0,698.0,0.258957,0.008306,0.001147,0.000363,0.000179,0.0143089999999999,,,,,,0.0,61.693548387096776,,16.33986928104575,,0.13844
802,108,10,123766,168207,1202.0,8178,9.009202900924588,681,1524.0,195,9.0,102,597,120.0,1540,1288.0,2812.0,0.0015069999999999,151.0,49.44,72219,120.865Kb,24.919,30.17,11.434,27.0,11.064,454.0,454.0,0.323488,0.007391,0.001132,0.00034,0.000205,0.0137989999999999,,,,,,0.0,54.054054054054056,,22.5,,0.4097777777777778
803,238,11,627591,996828,2109.0,46636,10.750128054053182,3672,5872.0,956,10.0,505,2893,545.0,5886,4724.0,10596.0,0.001308,871.0,87.809,402745,612.881Kb,44.12,98.51,10.364,43.0,8.373,1356.0,1356.0,0.509439,0.008607,0.000878,0.000251,0.000199,0.020968,,,,,,0.0,51.90476190476191,,7.889908256880734,,0.1947209302325581
804,44,9,36837,45620,727.031,2124,7.66105638236183,266,70.0,129,6.0,98,255,38.0,82,5.0,75.0,0.000709,38.0,20.231,19518,35.973Kb,12.522,12.091,5.732,11.0,5.589,36.0,36.0,0.029849,0.0093859999999999,0.00091,0.000586,0.000211,0.01813,,,,,,0.0,27.94117647058824,,28.94736842105263,,0.5080909090909091
805,80,10,73000,96294,929.838,4807,8.47782846789396,433,1961.0,118,10.0,67,393,88.0,1977,1827.0,3788.0,0.00038,88.0,42.744,42708,71.289Kb,23.37,23.185,7.797,31.0,7.529,126.0,126.0,0.102155,0.010511,0.000933,0.000428,0.00019,0.016985,,,,,,0.0,56.774193548387096,,35.22727272727273,,0.2428709677419354
806,97,10,57791,62725,922.331,3316,8.106514516255185,293,1947.0,87,10.0,53,288,70.0,1963,1832.0,3779.0,0.000926,58.0,47.614,31237,56.436Kb,22.546,15.52,3.501,14.0,3.232,160.0,160.0,0.124621,0.007618,0.000807,0.000191,0.000202,0.0147669999999999,,,,,,0.0,56.91056910569106,,20.0,,0.2308571428571428
807,87,8,108098,183374,405.536,8224,9.014811987694946,683,180.0,185,2.0,77,554,116.0,188,11.0,191.0,,162.0,16.187,71256,105.564Kb,8.076,19.116,0.6,1.0,0.125088,114.0,114.0,0.078454,0.009214,0.000897,0.000335,0.000186,0.013658,,,,,,0.0,60.10362694300518,,0.8620689655172413,,0.125088
808,142,9,337487,579426,1911.0,25945,10.16373419180184,2093,1646.0,559,9.0,235,1674,358.0,1662,1088.0,2734.0,0.000543,505.0,56.828,221709,329.577Kb,30.165,58.098,4.88,29.0,3.77,714.0,714.0,0.239815,0.008208,0.000986,0.00036,0.000192,0.012719,,,,,,0.0,60.37099494097808,,8.100558659217876,,0.13
809,175,11,329261,503168,1456.0,23308,10.056551928262964,1850,3466.0,494,10.0,230,1485,316.0,3482,2720.0,6186.0,0.001157,439.0,58.238,199471,321.543Kb,29.835,56.301,4.882,27.0,3.806,862.0,862.0,0.5339579999999999,0.0079379999999999,0.001081,0.000416,0.000189,0.0156099999999999,,,,,,0.0,57.87545787545788,,8.544303797468354,,0.1409629629629629
810,95,10,178786,169727,799.957,9043,9.10974625674048,675,931.0,185,11.0,95,590,118.0,947,455.0,1386.0,0.001085,149.0,33.268,76887,174.595Kb,16.29,22.089,1.746,9.0,1.27,756.0,756.0,0.285041,0.008728,0.000768,0.000232,0.000183,0.0120679999999999,,,,,,0.0,55.39906103286385,,7.627118644067797,,0.1411111111111111
811,111,11,151237,172599,1373.0,10266,9.236592743120248,998,3059.0,278,15.0,143,887,235.0,3075,2734.0,5793.0,0.000234,159.0,50.645,95683,147.692Kb,30.554,57.972,17.522,107.0,17.047,212.0,212.0,0.113061,0.008085,0.000938,0.000335,0.000192,0.029474,7.0,1.037,0.8508150000000001,7.0,0.8508150000000001,0.7829977628635347,62.16931216931217,100.0,45.53191489361702,0.121545,0.1593177570093458
812,109,10,187827,163762,933.732,9079,9.113719333371757,1024,995.0,176,8.0,352,813,112.0,1142,409.0,1535.0,0.001223,143.0,42.118,78224,183.424Kb,20.471,22.613,4.423,29.0,4.07,772.0,772.0,0.7025629999999999,0.008223,0.000868,0.000864,0.000187,0.013353,6.0,1.072,0.790182,6.0,0.790182,0.7326007326007326,24.13793103448276,100.0,25.892857142857142,0.131697,0.1403448275862069
813,94,10,240659,340229,1307.0,16208,9.693260226488464,1525,2439.0,587,10.0,391,1077,244.0,2455,1970.0,4409.0,0.000866,296.0,54.254,140088,235.018Kb,27.246,49.784,12.53,45.0,11.853,710.0,710.0,0.375708,0.0086769999999999,0.000887,0.000422,0.000184,0.017907,,,,,,0.0,38.4251968503937,,18.442622950819672,,0.2633999999999999
814,67,11,100415,86261,931.328,4990,8.515191188745565,368,3304.0,96,15.0,59,342,93.0,3320,3060.0,6364.0,0.000657,84.0,43.224,40666,98.061Kb,21.47,18.359,3.619,22.0,3.342,400.0,400.0,0.175143,0.0074379999999999,0.000806,0.000306,0.000158,0.012957,,,,,,0.0,61.18421052631579,,23.655913978494624,,0.1519090909090909
815,38,10,35109,43949,538.443,2109,7.653969180478774,212,925.0,64,8.0,27,213,54.0,941,870.0,1795.0,0.000616,39.0,24.623,19524,34.286Kb,12.84,12.253,3.094,11.0,2.864,58.0,58.0,0.054903,0.007985,0.000889,0.000401,0.000194,0.01482,,,,,,0.0,66.66666666666667,,20.37037037037037,,0.2603636363636363
816,70,8,52887,75991,402.145,3600,8.1886891244442,296,91.0,80,2.0,32,241,52.0,97,1.0,92.0,,69.0,17.65,31028,51.647Kb,9.297,10.166,0.2651139999999999,,,148.0,148.0,0.135151,0.0084429999999999,0.000827,0.000457,0.000325,0.017411,,,,,,0.0,61.90476190476191,,0.0,,
817,84,10,142791,215858,1005.0,10419,9.251386341412184,906,2215.0,248,8.0,132,776,164.0,2231,1973.0,4188.0,0.001014,192.0,38.101,92871,139.444Kb,20.128,30.062,3.123,19.0,2.469,562.0,562.0,0.162751,0.009643,0.000898,0.000292,0.000234,0.023218,,,,,,0.0,55.4054054054054,,11.585365853658535,,0.1299473684210526
818,98,10,205617,327173,1368.0,15154,9.626019802491319,1389,2296.0,485,8.0,336,1167,194.0,2308,1937.0,4233.0,0.001052,289.0,52.979,132194,200.797Kb,27.594,36.767,6.606,35.0,6.025,432.0,432.0,0.165123,0.011276,0.00126,0.000432,0.000218,0.019426,,,,,,0.0,36.60377358490566,,18.04123711340206,,0.1721428571428571
819,107,10,191353,219769,1015.0,11490,9.3492323708428,947,2754.0,258,10.0,127,816,187.0,2770,2336.0,5090.0,0.001302,196.0,45.862,99122,186.868Kb,23.833,37.557,5.662,37.0,5.034,722.0,722.0,0.301361,0.009573,0.001122,0.000382,0.000211,0.023608,,,,,,0.0,59.554140127388536,,19.78609625668449,,0.136054054054054
820,107,10,173648,207368,1135.0,10302,9.24009333012553,771,1846.0,202,10.0,94,644,146.0,1862,1465.0,3311.0,0.000919,178.0,44.86,86211,169.578Kb,22.048,26.939,3.912,25.0,3.446,624.0,624.0,0.505657,0.008657,0.000878,0.000252,0.000182,0.0153239999999999,,,,,,0.0,60.833333333333336,,17.123287671232877,,0.13784
821,46,8,5458,1506,369.099,135,4.90527477843843,64,62.0,32,4.0,17,102,19.0,78,59.0,121.0,,,18.569,2702,5.330Kb,9.442,5.64,1.79,12.0,1.733,,,,0.009199,0.000868,0.000291,0.000185,0.015382,,,,,,0.0,52.77777777777778,,63.1578947368421,,0.1444166666666666
822,166,11,816605,1429521,2314.0,63134,11.053014730672343,5261,2439.0,1297,10.0,821,4011,698.0,2531,909.0,3428.0,0.001377,1210.0,80.103,538534,797.465Kb,38.205,121.175,15.423,54.0,13.287,1034.0,1034.0,0.563149,0.008643,0.0009,0.000471,0.000191,0.020003,,,,,,0.0,45.95128373930217,,7.736389684813753,,0.2460555555555555
823,108,10,194136,238891,1060.0,11998,9.392495248213038,905,1484.0,234,8.0,147,734,116.0,1500,1076.0,2560.0,0.000782,215.0,47.46,101533,189.585Kb,23.618,25.584,0.603439,1.0,0.1208299999999999,544.0,544.0,0.2151769999999999,0.010925,0.00117,0.000377,0.000192,0.016192,,,,,,0.0,44.106463878327,,0.8620689655172413,,0.1208299999999999
824,42,9,58872,72943,523.85,3691,8.213652703029998,324,174.0,91,6.0,41,292,63.0,186,69.0,243.0,0.00089,68.0,21.727,34115,57.492Kb,12.762,13.421,2.841,8.0,2.565,98.0,98.0,0.051831,0.008241,0.000736,0.000217,0.000189,0.014401,,,,,,0.0,60.57692307692308,,12.698412698412698,,0.320625
825,169,10,500304,817155,1280.0,37932,10.543550362003618,3073,1192.0,792,6.0,327,2417,524.0,1204,222.0,1414.0,0.000428,699.0,49.841,326472,488.578Kb,23.543,105.7,26.0,87.0,24.5,352.0,352.0,0.138559,0.010411,0.001155,0.000481,0.000231,0.041323,,,,,,0.0,61.57461809635723,,16.603053435114504,,0.2816091954022988
826,85,10,327758,325054,970.681,17139,9.749111847392573,1154,1161.0,301,8.0,134,931,192.0,1177,239.0,1400.0,0.000966,274.0,40.456,136454,320.076Kb,19.113,29.8,1.091,2.0,0.365917,2198.0,2198.0,0.8639220000000001,0.010756,0.001191,0.000471,0.000184,0.015889,,,,,,0.0,58.8957055214724,,1.0416666666666667,,0.1829585
827,116,10,283977,480435,1552.0,21516,9.976552123393134,1714,1227.0,459,4.0,261,1363,224.0,1235,602.0,1829.0,0.001026,419.0,42.529,188598,277.321Kb,23.975,35.964,0.943445,1.0,0.110456,534.0,534.0,0.217714,0.0122189999999999,0.001254,0.000246,0.000222,0.016164,,,,,,0.0,46.18556701030928,,0.4464285714285714,,0.110456
828,42,9,40116,45153,513.481,2304,7.742402021815782,224,583.0,66,9.0,36,226,49.0,599,498.0,1081.0,0.000723,44.0,26.195,21697,39.175Kb,13.201,11.616,3.105,20.0,2.95,98.0,98.0,0.055404,0.008439,0.001002,0.000306,0.000219,0.0170689999999999,,,,,,0.0,57.64705882352941,,40.81632653061224,,0.1475
829,116,9,133371,222269,1435.0,10154,9.22562299550734,898,3072.0,259,10.0,148,783,162.0,3088,2862.0,5934.0,,195.0,64.918,90999,130.245Kb,32.423,36.644,5.764,20.0,5.16,348.0,348.0,0.382909,0.009755,0.000994,0.000567,0.000213,0.021082,,,,,,0.0,52.25806451612903,,12.34567901234568,,0.258
830,86,10,91496,112987,1351.0,5768,8.660080678964786,493,3570.0,136,11.0,77,447,109.0,3586,3392.0,6962.0,0.000565,105.0,60.714,51232,89.351Kb,31.819,30.79,12.754,33.0,12.45,196.0,196.0,0.091725,0.009807,0.000817,0.000383,0.000181,0.016956,,,,,,0.0,58.60215053763441,,30.275229357798164,,0.3772727272727272
831,80,10,112311,143899,1101.0,6910,8.840724916761715,551,1348.0,155,9.0,72,482,110.0,1364,1116.0,2464.0,0.00069,121.0,46.628,60386,109.678Kb,22.985,23.981,5.681,23.0,5.32,536.0,536.0,0.310853,0.008869,0.000945,0.000371,0.00021,0.018381,,,,,,0.0,60.43956043956044,,20.90909090909091,,0.2313043478260869
832,176,12,872127,1483647,2483.0,66563,11.105904146594758,6217,3825.0,1831,11.0,1395,4935,795.0,3920,1908.0,5812.0,0.001616,1276.0,91.424,579625,851.686Kb,43.092,140.399,14.368,43.0,11.859,652.0,652.0,0.3394359999999999,0.009222,0.001177,0.000613,0.000227,0.030045,,,,,,0.0,36.3013698630137,,5.408805031446541,,0.2757906976744186
833,112,10,229380,267302,1716.0,13821,9.533944453604027,1068,2856.0,289,12.0,158,896,185.0,2872,2326.0,5182.0,0.001082,236.0,54.958,118363,224.003Kb,31.235,43.129,13.43,34.0,12.77,398.0,398.0,0.128809,0.008743,0.000903,0.000388,0.000181,0.025634,,,,,,0.0,53.93586005830904,,18.37837837837838,,0.3755882352941176
834,74,8,71453,112429,820.231,5184,8.55333223803211,438,854.0,121,3.0,44,369,92.0,862,732.0,1586.0,0.000621,105.0,35.656,45243,69.778Kb,18.781,24.762,10.189,18.0,9.847,360.0,360.0,0.1354139999999999,0.008372,0.000848,0.000363,0.000186,0.0136709999999999,,,,,,0.0,67.6470588235294,,19.565217391304348,,0.5470555555555555
835,142,11,285138,472049,2599.0,21271,9.96509992166365,1724,3420.0,468,9.0,226,1400,292.0,3436,2923.0,6343.0,0.000722,409.0,99.465,183629,278.455Kb,51.984,67.445,21.826,22.0,20.88,952.0,952.0,0.43349,0.010494,0.001052,0.000359,0.000169,0.016977,,,,,,0.0,56.37065637065637,,7.534246575342466,,0.9490909090909092
836,87,9,142156,217751,1085.0,10464,9.25569607369698,866,1174.0,237,7.0,127,724,134.0,1186,935.0,2109.0,0.001148,201.0,48.419,92019,138.824Kb,23.749,32.901,10.255,22.0,9.774,412.0,412.0,0.162511,0.008836,0.000889,0.000361,0.000264,0.015071,,,,,,0.0,51.34099616858238,,16.417910447761194,,0.4442727272727272
837,40,10,72831,73241,1368.0,4152,8.331345424845724,362,3827.0,100,8.0,49,337,113.0,3843,3683.0,7510.0,0.000943,70.0,62.38,37959,71.124Kb,31.739,35.054,17.193,39.0,16.955,200.0,200.0,0.096143,0.011314,0.00124,0.000287,0.000218,0.018084,,,,,,0.0,69.75308641975309,,34.51327433628319,,0.4347435897435897
838,102,10,163196,196359,990.853,9922,9.202509792860994,788,3010.0,212,9.0,95,657,162.0,3026,2688.0,5698.0,0.001125,179.0,44.128,85190,159.371Kb,20.933,28.537,3.755,11.0,3.173,554.0,554.0,0.349069,0.0089469999999999,0.001377,0.000396,0.000189,0.020561,,,,,,0.0,63.03501945525292,,6.790123456790123,,0.2884545454545454
839,140,11,357123,457601,1521.0,23165,10.05039779785075,1742,994.0,465,11.0,251,1400,244.0,1010,248.0,1242.0,0.002491,407.0,55.88,206381,348.752Kb,29.147,52.487,16.05,35.0,15.361,1062.0,1062.0,0.452307,0.0106579999999999,0.000878,0.000233,0.000199,0.022061,7.0,1.721,1.479,7.0,1.479,0.4975124378109453,49.292929292929294,100.0,14.344262295081966,0.2112857142857143,0.4388857142857143
840,85,10,125050,162049,964.968,7973,8.983816112502495,1090,857.0,199,9.0,383,879,117.0,1013,498.0,1495.0,0.00067,148.0,37.34,70260,122.119Kb,20.688,29.167,10.11,24.0,9.741,148.0,148.0,0.061904,0.0061589999999999,0.000659,0.0003,0.000168,0.013065,,,,,,0.0,23.4,,20.512820512820515,,0.405875
841,112,10,122990,156567,1356.0,7611,8.937349848267392,631,4161.0,169,14.0,81,553,160.0,4177,3912.0,8073.0,0.000664,134.0,59.594,66651,120.107Kb,29.595,36.451,10.971,40.0,10.523,262.0,262.0,0.149718,0.007269,0.00088,0.00036,0.000178,0.014759,,,,,,0.0,66.39004149377594,,25.0,,0.263075
842,143,10,189342,242556,2361.0,11454,9.346094292953802,1526,5419.0,263,12.0,562,1198,180.0,5637,4849.0,10470.0,0.001278,209.0,100.096,99364,184.904Kb,50.043,44.937,16.414,7.0,15.728,502.0,502.0,0.413036,0.00996,0.001044,0.000425,0.000192,0.013919,,,,,,0.0,24.258760107816716,,3.888888888888889,,2.246857142857143
843,189,12,533062,913277,3002.0,40995,10.621205387030278,3649,5795.0,1160,11.0,809,2955,476.0,5811,4839.0,10634.0,0.0012909999999999,782.0,101.635,359112,520.568Kb,54.88,95.4,19.738,48.0,18.204,538.0,538.0,0.246025,0.008511,0.000903,0.000209,0.000184,0.020127,,,,,,0.0,37.04280155642024,,10.084033613445378,,0.37925
844,107,10,208633,329604,875.544,15314,9.63652272167307,1246,1024.0,342,7.0,162,1019,202.0,1036,658.0,1682.0,0.000538,291.0,37.248,132536,203.743Kb,18.552,39.612,8.615,30.0,7.997,280.0,280.0,0.192736,0.008468,0.000859,0.00029,0.000188,0.013085,,,,,,0.0,55.494505494505496,,14.851485148514852,,0.2665666666666667
845,61,8,92504,147826,487.24,6784,8.822322177471738,550,154.0,153,1.0,85,447,72.0,160,,154.0,,130.0,18.58,58869,90.335Kb,9.998,15.207,2.664,8.0,2.377,356.0,356.0,0.26175,0.008584,0.000868,0.00027,0.000325,0.013279,,,,,,0.0,45.859872611464965,,11.11111111111111,,0.297125
846,106,10,252249,345740,1145.0,16865,9.732995747495751,1310,3105.0,342,11.0,150,1073,242.0,3121,2567.0,5672.0,0.00117,307.0,47.409,144151,246.336Kb,22.745,39.78,0.96873,,,902.0,902.0,0.325531,0.00849,0.000988,0.000317,0.000259,0.016037,,,,,,0.0,61.734693877551024,,0.0,,
847,51,10,52952,59775,922.835,3088,8.035278911144667,283,181.0,85,8.0,44,271,53.0,197,84.0,265.0,0.000961,58.0,27.513,28112,51.710Kb,15.753,18.165,8.352,18.0,8.178,106.0,106.0,0.091002,0.008142,0.000801,0.000351,0.000183,0.016247,,,,,,0.0,54.63917525773196,,33.9622641509434,,0.4543333333333333
848,107,10,159981,204965,1046.0,10211,9.231220849555537,839,1276.0,230,13.0,141,719,131.0,1292,946.0,2222.0,0.000882,180.0,40.599,89511,156.231Kb,21.216,26.169,1.989,4.0,1.38,378.0,378.0,0.23329,0.008251,0.000901,0.000295,0.000179,0.018272,,,,,,0.0,48.16176470588236,,3.053435114503817,,0.345
849,64,10,43741,52042,955.33,2551,7.844240718141811,246,2031.0,73,8.0,33,248,69.0,2047,1955.0,3986.0,0.000775,49.0,47.376,23639,42.715Kb,23.76,19.717,8.009,17.0,7.753,58.0,58.0,0.061262,0.011028,0.001407,0.000546,0.000235,0.015564,,,,,,0.0,67.6470588235294,,24.63768115942029,,0.4560588235294118
850,61,10,112897,86359,886.003,5332,8.5814816812986,381,2145.0,103,10.0,48,356,101.0,2161,1864.0,4009.0,0.00113,79.0,38.653,47314,110.250Kb,19.537,19.699,2.517,7.0,2.04,470.0,470.0,0.193763,0.008236,0.000817,0.000233,0.000184,0.013035,,,,,,0.0,67.78523489932886,,6.930693069306931,,0.2914285714285714
851,103,11,188330,314887,1104.0,14219,9.562334377396374,1146,688.0,294,8.0,128,910,189.0,704,374.0,1062.0,0.000574,275.0,44.103,121362,183.916Kb,21.771,28.464,0.745933,,,462.0,462.0,0.226436,0.008948,0.000995,0.000391,0.000183,0.015238,,,,,,0.0,59.62145110410095,,0.0,,
852,121,10,145852,216986,1218.0,9914,9.20170317858052,807,1433.0,218,11.0,124,674,125.0,1449,1165.0,2598.0,0.000845,188.0,50.39,85136,142.433Kb,27.716,31.441,10.496,31.0,10.119,182.0,182.0,0.152534,0.009562,0.000863,0.000187,0.000181,0.01899,,,,,,0.0,50.200803212851405,,24.8,,0.3264193548387096
853,113,10,179022,230234,1284.0,11333,9.335474102732949,876,889.0,240,9.0,104,732,158.0,905,518.0,1407.0,0.000748,202.0,51.044,95557,174.826Kb,25.398,33.856,8.467,21.0,7.934,586.0,586.0,0.385825,0.007872,0.000815,0.000346,0.000216,0.014805,,,,,,0.0,60.30534351145038,,13.291139240506327,,0.3778095238095238
854,63,8,77711,115968,655.726,5406,8.595264726836392,482,565.0,138,10.0,82,439,78.0,581,442.0,1007.0,0.000629,106.0,29.974,49140,75.889Kb,14.712,17.909,2.06,7.0,1.71,2.0,2.0,0.003978,0.010691,0.000952,0.000417,0.000207,0.01841,,,,,,0.0,48.75,,8.974358974358974,,0.2442857142857142
